,video,algorithm,bins,rmse_td,nrmse_td,ssim_td,psnr_td,rmse_cam,nrmse_cam,ssim_cam,psnr_cam
124,V3_RKandra_IBernabeu,A0_ARTTRACK,32,0.7060406300246423,0.4984933712455939,0.6832620078363387,18.238931044702557,0.7528584734264372,0.5667958810099855,0.8665184202864981,22.056061182696652
125,V3_RKandra_IBernabeu,A0_ARTTRACK,64,0.7167932047203065,0.5137924983332072,0.6592959618890869,18.039494621306844,0.7702536400135326,0.5932906699540966,0.8553211717361812,21.84332012003602
126,V3_RKandra_IBernabeu,A0_ARTTRACK,128,0.722338055534652,0.5217722664735821,0.6406153995124316,17.93083800851078,0.7780697485539558,0.605392533614816,0.8469945549655522,21.731312800686183
127,V3_RKandra_IBernabeu,A0_ARTTRACK,256,0.7249924090523527,0.525613993183534,0.6292703167418214,17.877612461888138,0.7817849411436723,0.6111876941990151,0.8419074224618104,21.672013499212518
128,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,2,0.4226185580680577,0.17860644562352426,0.9416615536557854,23.69940285404475,0.3355802374314517,0.11261409575454949,0.9782822801579888,28.30152833672143
129,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,4,0.5381118343766602,0.2895643462962142,0.8033124278326701,21.36425514194965,0.48380985063601606,0.2340719715724442,0.9190822299457635,25.26527110153882
130,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,8,0.5829918718901487,0.3398795226899795,0.7487660420367014,20.973516722762817,0.5806785047199324,0.33718752584377665,0.8933838561469466,24.661097554839486
131,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,16,0.6131943842840896,0.3760073529175437,0.7521143100945162,20.526113903266673,0.6480128563718228,0.41992066202316863,0.8907275164583992,24.125301924901965
132,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,32,0.6304325005087393,0.3974451376977017,0.741057764534066,20.206575032352045,0.6817251928067031,0.46474923850733646,0.8839028522492742,23.78022115574103
133,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,64,0.6396497557125633,0.40915180998314193,0.7203713337625263,20.017560267355744,0.6971705600886874,0.486046789854374,0.8741323004245419,23.575108911519315
134,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,128,0.6445760890412203,0.4154783345636752,0.702765940140346,19.9094901970455,0.7042728032402595,0.49600018138389335,0.8664630230597615,23.462417303371225
135,V3_RKandra_IBernabeu,A1F0_OPENPOSE_BODY25,256,0.647070289565563,0.4186999596384616,0.6917878252406533,19.85289245598232,0.7075307628923836,0.5005997804390783,0.8617427742932458,23.405692432670286
136,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,2,0.43711698553951117,0.19107125904714922,0.9361316200389479,23.113438103545132,0.3518046215977318,0.12376649177752327,0.9758990023923785,27.481321799692942
137,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,4,0.5617167915387332,0.3155257538965686,0.7896997697919931,20.618460613626826,0.5006937775175302,0.25069425884477403,0.915613188948176,24.669371599528137
138,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,8,0.6159186463581615,0.37935577893167005,0.7273498918347129,20.019082630495156,0.6046911174456515,0.3656513475176707,0.8877470473839534,23.95718398286676
